0.00062	0.011528855803732228
0.00124	0.023084657717181968
0.00186	0.002181522761793079
0.00248	0.0005745577376180838
0.0031	0.00022781205193124146
0.0037199999999999998	0.00011262089857212402
0.004339999999999999	6.194910204454314e-05
0.004346199999999999	3.318019496719943e-05
0.0043523999999999985	3.382127847729822e-05
0.004358599999999997	3.2083836678898626e-05
0.004364799999999997	3.3319451465198766e-05
0.004370999999999996	3.13042967248577e-05
0.004377199999999995	3.0390223073604932e-05
0.004383399999999995	3.170846166692587e-05
0.004389599999999994	3.267210734457368e-05
0.004395799999999993	3.118950807421234e-05
0.004401999999999993	3.143389449380077e-05
0.004408199999999992	3.311601444754228e-05
0.004414399999999991	3.0042886957213324e-05
0.004420599999999991	3.214575883050204e-05
0.00442679999999999	3.162650103548686e-05
0.004432999999999989	3.1468918451344103e-05
0.004439199999999989	3.0521356874475394e-05
0.004445399999999988	2.969063363316217e-05
0.004451599999999987	3.0962233765879625e-05
0.004457799999999987	2.6766104740511777e-05
0.004463999999999986	3.1334366645594536e-05
0.004470199999999985	3.164984705596408e-05
0.0044763999999999846	3.123208662031739e-05
0.004482599999999984	3.113419032826023e-05
0.004488799999999983	2.891708407211243e-05
0.0044949999999999825	2.8400899953147827e-05
0.004501199999999982	3.072756357931162e-05
0.004507399999999981	2.8446797954152656e-05
0.0045135999999999805	2.9899465033451494e-05
0.00451979999999998	2.8569070252406537e-05
0.004525999999999979	2.8940551294042237e-05
0.004532199999999978	2.80731308287218e-05
0.004538399999999978	2.7789167656756026e-05
0.004544599999999977	2.5126987630315603e-05
0.004550799999999976	2.6934309135223814e-05
0.004556999999999976	2.6484354957745708e-05
0.004563199999999975	2.6042842820297513e-05
0.004569399999999974	2.88537800371086e-05
0.004575599999999974	2.850190832204829e-05
0.004581799999999973	2.767208606011247e-05
0.004587999999999972	2.7402366559824716e-05
0.004594199999999972	2.5646333584093984e-05
0.004600399999999971	2.8152211682670884e-05
0.00460659999999997	2.7352793723994067e-05
0.00461279999999997	2.7845851789731436e-05
0.004618999999999969	2.690350927139813e-05
0.004625199999999968	2.6292473241800038e-05
0.004631399999999968	2.7442864732402006e-05
0.004637599999999967	2.4350527295321558e-05
0.004643799999999966	2.6024430563255737e-05
0.004649999999999966	2.6992481394160467e-05
0.0046561999999999645	2.654787762763434e-05
0.004662399999999964	2.5992637454892997e-05
0.004668599999999964	2.196416358466725e-05
0.0046747999999999625	2.870400406346219e-05
0.004680999999999962	2.541513344601043e-05
0.004687199999999962	2.470995361790734e-05
0.0046933999999999605	2.7087481232813866e-05
0.00469959999999996	2.7470129161347233e-05
